timestamp,injection_name,failure_type,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Top26,Top27,Top28,Top29,Top30,Top31,Top32,Top33,Top34,Top35,Top36,Top37,Top38,Top39,Top40,Top41,Top42,Top43,Top44,Top45,Top46,Top47,Top48,Top49,Top50,Top51
1752992780,ts0-ts-travel2-service,4,ts-order-other-service:0.7392776043694443,ts-avatar-service:0.7159632245608709,rabbitmq:0.7110986684611666,ts-gateway-service:0.6981462189915644,ts-route-service:0.6957904535732963,ts-news-service:0.6692391377815894,ts-contacts-service:0.6692088537418937,ts-route-plan-service:0.6260690848833339,ts-travel-plan-service:0.5956736589922667,ts-ui-dashboard:0.591095663456803,ts-auth-service:0.5024011743288863,ts-config-service:0.5023843393556653,ts-voucher-service:0.47569229999134766,loadgenerator:0.4487170863714924,ts-basic-service:0.4370350748594565,ts-inside-payment-service:0.4322069111722946,:0.4312032431913614,ts-assurance-service:0.43088364951248515,federate:0.43042189719986035,ts-wait-order-service:0.4278127863478973,ts-station-service:0.42693916029117984,ts-food-delivery-service:0.4253248641133438,ts-user-service:0.4245296563769543,ts-admin-route-service:0.42354728869214536,ts-consign-price-service:0.42115873643998114,ts-admin-order-service:0.41971802929680424,ts-admin-user-service:0.41913085161737385,ts-verification-code-service:0.4178361263742387,ts-train-food-service:0.41602286928184173,ts-payment-service:0.4157986182305111,ts-admin-travel-service:0.4156962959959003,ts-travel-service:0.41385444937487414,ts-admin-basic-info-service:0.4128654432585639,ts-food-service:0.40879610154504253,ts-execute-service:0.3972823009692433,ts-price-service:0.39519182510681206,ts-rebook-service:0.3844457579713364,ts-train-service:0.3816194072849758,ts-station-food-service:0.37987170112305385,ts-order-service:0.3787051351266497,ts-preserve-service:0.3698230011990892,ts-ticket-office-service:0.36959008610774285,ts-consign-service:0.3643183048593308,ts-delivery-service:0.35762567123311745,ts-preserve-other-service:0.35754756757717127,ts-cancel-service:0.34971204214645607,ts-seat-service:0.3286994627765107,ts-notification-service:0.3194162514193197,mysql:0.31913666695724363,ts-security-service:0.22418227756965203,ts-travel2-service:0.17832326215806693
1752992830,ts0-ts-travel2-service,4,ts-food-service:0.961519335004891,ts-ui-dashboard:0.9065760599018281,ts-preserve-service:0.8592025658307215,ts-seat-service:0.7960854406291283,federate:0.7874550953223197,:0.7865979102786214,ts-basic-service:0.7229694214271971,ts-order-other-service:0.6835148530975037,loadgenerator:0.6803539339479895,ts-inside-payment-service:0.6736312694815284,ts-user-service:0.6710212418127368,ts-consign-price-service:0.6176481726407159,mysql:0.6077453783082474,ts-verification-code-service:0.5814733531237359,ts-auth-service:0.5804799054430474,ts-route-service:0.5721851105976501,ts-travel-service:0.5620050136759944,ts-station-service:0.5425817005729364,ts-news-service:0.535683366664623,ts-travel-plan-service:0.5269629919635467,ts-train-food-service:0.523331973827101,ts-admin-route-service:0.5149689698549905,ts-avatar-service:0.5072571337689733,ts-contacts-service:0.503048605888923,ts-admin-basic-info-service:0.4968432160913382,ts-food-delivery-service:0.4940436429246632,ts-assurance-service:0.49046834466425565,ts-ticket-office-service:0.4892662496306068,ts-order-service:0.4778931387954795,ts-payment-service:0.4776831273051486,ts-execute-service:0.4730577518556125,ts-admin-user-service:0.46717809195237003,ts-price-service:0.46656338661715413,ts-wait-order-service:0.4659558830761993,ts-consign-service:0.46490578811990074,ts-config-service:0.4612127809327419,ts-admin-order-service:0.4546778342778499,ts-voucher-service:0.44531274999813075,ts-route-plan-service:0.44522121844559004,ts-travel2-service:0.4328761027487754,ts-admin-travel-service:0.4279569806537225,ts-security-service:0.4130910322691986,ts-train-service:0.40554153197981296,ts-rebook-service:0.4027308991499781,ts-preserve-other-service:0.3942873720901674,ts-delivery-service:0.39256929640192817,ts-station-food-service:0.3874014841688089,ts-cancel-service:0.35823925706248977,ts-notification-service:0.3566042131546858,ts-gateway-service:0.35584138101985496,rabbitmq:0.2667459144823195
1752992880,ts0-ts-travel2-service,4,ts-food-service:0.9410863471576184,ts-ui-dashboard:0.861402593891752,federate:0.830310547869969,:0.8298580399098223,ts-preserve-service:0.7846873406728869,ts-seat-service:0.7436673629958765,ts-inside-payment-service:0.7327813006469732,loadgenerator:0.7271022683193054,ts-travel-plan-service:0.686263485614337,ts-user-service:0.6469168456047754,ts-order-other-service:0.6297450524370736,ts-route-plan-service:0.6164077674652544,ts-news-service:0.6091685178537097,mysql:0.5964897684643491,ts-avatar-service:0.5887372633022909,ts-auth-service:0.5887185278560583,ts-route-service:0.5882154220110791,ts-consign-price-service:0.5779176612836973,ts-verification-code-service:0.5659379587245208,ts-travel-service:0.5570075721632061,ts-voucher-service:0.5401559757197751,ts-station-service:0.5310096857378406,ts-food-delivery-service:0.5197932117689722,ts-basic-service:0.5193339242910638,ts-ticket-office-service:0.5166320876523683,ts-travel2-service:0.5151677049195404,ts-wait-order-service:0.5133558362712382,ts-admin-route-service:0.5093253674227902,ts-consign-service:0.5088071419517232,ts-train-food-service:0.5077074297108602,ts-admin-basic-info-service:0.5023102289425684,ts-assurance-service:0.4978017457496835,ts-config-service:0.4957601282367108,ts-admin-user-service:0.495526665839319,ts-order-service:0.4840426739333093,ts-admin-order-service:0.48296955639239036,ts-price-service:0.47050597276759376,ts-contacts-service:0.467733767034281,ts-rebook-service:0.4573860339177815,ts-payment-service:0.45714589383182863,ts-execute-service:0.45565370961257734,ts-gateway-service:0.4465548627560309,ts-admin-travel-service:0.4442764462120653,ts-preserve-other-service:0.44084804109252795,ts-security-service:0.43208637984217746,rabbitmq:0.4225996240560436,ts-station-food-service:0.4187622448068461,ts-notification-service:0.39677446737568245,ts-cancel-service:0.3819511181023838,ts-train-service:0.37906215686529343,ts-delivery-service:0.3694986455393976
1752992930,ts0-ts-travel2-service,4,ts-food-service:0.9658873438595593,ts-ui-dashboard:0.9238814359480936,ts-preserve-service:0.8369569506933412,loadgenerator:0.7756714128529814,federate:0.7587867863200352,:0.7577673146394615,ts-seat-service:0.7574013981149521,ts-user-service:0.7527386615304208,ts-auth-service:0.7344813690069242,ts-inside-payment-service:0.734107285579421,rabbitmq:0.7235885153854049,ts-travel2-service:0.7166537684027767,ts-basic-service:0.6988367501125023,ts-order-other-service:0.6894772938784886,ts-consign-price-service:0.6778212972911803,ts-verification-code-service:0.6655501839320137,mysql:0.6640103872284402,ts-news-service:0.6464679692452873,ts-travel-service:0.6458264603891919,ts-station-service:0.6448088584311761,ts-route-service:0.6369160036038142,ts-avatar-service:0.6267578748508946,ts-train-food-service:0.6115816915730008,ts-admin-route-service:0.6097971633774583,ts-assurance-service:0.5971713942124381,ts-admin-basic-info-service:0.5912173265869848,ts-food-delivery-service:0.5904516132223605,ts-wait-order-service:0.5876594084201203,ts-ticket-office-service:0.5743447080474227,ts-admin-user-service:0.5743358893453798,ts-payment-service:0.5683169851452449,ts-execute-service:0.5605531917686312,ts-admin-order-service:0.5575883203237462,ts-consign-service:0.5518269198566811,ts-order-service:0.5398916989270769,ts-config-service:0.530120350474183,ts-voucher-service:0.5285150452156646,ts-price-service:0.5264107214576297,ts-admin-travel-service:0.5121979527230651,ts-delivery-service:0.5064442476244637,ts-rebook-service:0.5024996538187951,ts-preserve-other-service:0.48590731112649577,ts-travel-plan-service:0.48143491093243573,ts-security-service:0.47904756710125346,ts-station-food-service:0.465783626273342,ts-route-plan-service:0.4552393418283577,ts-gateway-service:0.4535989024607948,ts-notification-service:0.44746355652638964,ts-contacts-service:0.4432185846383484,ts-train-service:0.4342280978010708,ts-cancel-service:0.43208837654507115
1753290740,ts2-ts-travel2-service,7,ts-notification-service:0.9061145688669395,ts-delivery-service:0.5679886882189484,ts-verification-code-service:0.5141160720900617,ts-ticket-office-service:0.4830477968625231,ts-assurance-service:0.481438855701541,ts-preserve-service:0.4444706976869698,ts-admin-user-service:0.4390751902840294,ts-ui-dashboard:0.43839950706237574,ts-admin-basic-info-service:0.4369173120273365,ts-train-food-service:0.43289534104117044,loadgenerator:0.43072374403671315,ts-cancel-service:0.4217299758023,ts-voucher-service:0.42157664082636503,ts-food-delivery-service:0.41914105311463046,ts-rebook-service:0.41869388320395395,ts-station-food-service:0.4169259252494834,ts-route-plan-service:0.4146260345880305,ts-gateway-service:0.4048435513034719,ts-admin-travel-service:0.38826647255893887,ts-contacts-service:0.38452668898433673,ts-station-service:0.3842558200880746,ts-price-service:0.38336262890102507,ts-route-service:0.38144941589195225,ts-train-service:0.3736351705928803,ts-preserve-other-service:0.3734431493099364,ts-auth-service:0.37318134709126866,ts-config-service:0.3598557237616075,ts-admin-order-service:0.3563109083354248,ts-wait-order-service:0.3401676596600125,ts-travel-plan-service:0.3336816303325196,ts-avatar-service:0.3312047994799311,ts-user-service:0.3289514547176326,ts-consign-service:0.3285834785690177,rabbitmq:0.32637243452102227,mysql:0.3237817284582275,:0.32210700855111307,federate:0.3216234207231576,ts-food-service:0.31801664440444055,ts-order-other-service:0.3075013724069615,ts-payment-service:0.30335050199365465,ts-travel-service:0.30298550264764246,ts-execute-service:0.3014314258374975,ts-admin-route-service:0.29925985794311466,ts-inside-payment-service:0.29721060428079504,ts-consign-price-service:0.254038230194887,ts-order-service:0.22871072085271998,ts-basic-service:0.2097228804541037,ts-seat-service:0.2091714783392858,ts-news-service:0.20282731632996553,ts-travel2-service:0.1633972764598266,ts-security-service:0.056940311206428215
1753290790,ts2-ts-travel2-service,7,ts-notification-service:0.829974225538683,ts-delivery-service:0.5109672269945427,loadgenerator:0.48074870424919713,ts-preserve-service:0.47172474950427185,ts-travel-plan-service:0.4609883711006716,ts-route-service:0.4501546296194132,ts-station-service:0.4447130672987598,ts-verification-code-service:0.43398771950538045,ts-assurance-service:0.4243569094282951,ts-voucher-service:0.41953057357832374,ts-admin-basic-info-service:0.418265402662035,ts-rebook-service:0.41700424935074354,ts-train-food-service:0.4073095959580504,ts-food-delivery-service:0.40244922213195816,ts-preserve-other-service:0.39861659872515415,ts-ticket-office-service:0.3959562354472478,ts-wait-order-service:0.38968757635445617,ts-price-service:0.3807500622929685,ts-admin-user-service:0.37987551285480303,ts-gateway-service:0.37494846851588587,ts-admin-route-service:0.37391615548666207,ts-cancel-service:0.37026742827818626,ts-admin-travel-service:0.3566095527094655,ts-execute-service:0.3541235468326261,ts-ui-dashboard:0.3391860077607543,ts-payment-service:0.3354596167843279,ts-station-food-service:0.3331695628695348,ts-consign-service:0.33274937943126487,ts-auth-service:0.3325077183820597,:0.31944074969101877,rabbitmq:0.31882454177456476,federate:0.31879096459459544,mysql:0.31857154315697794,ts-inside-payment-service:0.31268648839813845,ts-route-plan-service:0.31214997677513545,ts-order-other-service:0.30796847489745144,ts-admin-order-service:0.30571242894743994,ts-config-service:0.3017975667131541,ts-consign-price-service:0.3008554674595919,ts-train-service:0.29399135690042766,ts-travel2-service:0.28955509691079884,ts-food-service:0.2879340536109545,ts-avatar-service:0.2861477520264598,ts-user-service:0.24674246425985044,ts-security-service:0.245060213842049,ts-contacts-service:0.21677304625402966,ts-basic-service:0.19931291758381475,ts-travel-service:0.18889329513474473,ts-news-service:0.1695542688205887,ts-seat-service:0.15972489936719408,ts-order-service:0.1528795660009558
1753290840,ts2-ts-travel2-service,7,ts-notification-service:0.8475762753175986,ts-verification-code-service:0.6605780549441241,ts-assurance-service:0.5845442833276956,ts-delivery-service:0.5514894394369229,ts-train-food-service:0.5461988943267063,ts-cancel-service:0.5439580503444105,loadgenerator:0.5340797599847402,ts-admin-route-service:0.5325648660009602,ts-payment-service:0.5323161612403314,ts-admin-basic-info-service:0.5313269463503643,ts-ui-dashboard:0.5292509246126437,ts-preserve-other-service:0.5234793188465845,ts-admin-user-service:0.5182327459657076,ts-station-service:0.5142665667845177,ts-gateway-service:0.5089236874937385,ts-food-delivery-service:0.5047730942646602,ts-execute-service:0.504425148035838,ts-config-service:0.5025678909613357,ts-preserve-service:0.49765260480822093,ts-train-service:0.4931398367995783,ts-rebook-service:0.49193919952937376,ts-voucher-service:0.48111118384228574,ts-admin-travel-service:0.4804556935195453,ts-wait-order-service:0.4747198242474466,ts-order-other-service:0.4679816869482439,ts-ticket-office-service:0.46574236166870475,ts-station-food-service:0.4652982858463194,ts-food-service:0.461325562300818,ts-route-service:0.43804685480568273,ts-admin-order-service:0.4262723966163993,ts-auth-service:0.41439681601410255,mysql:0.3976868814855305,ts-travel-service:0.3952571357645094,ts-contacts-service:0.3951877370623305,ts-consign-service:0.3922021469776995,rabbitmq:0.3901307481838678,ts-avatar-service:0.38671695206298506,:0.38585816206242235,federate:0.3852890759439549,ts-user-service:0.38480306901761363,ts-security-service:0.3680681022196244,ts-consign-price-service:0.3282512159118852,ts-seat-service:0.3271127322247611,ts-travel-plan-service:0.3085269674651723,ts-route-plan-service:0.2987226241783874,ts-inside-payment-service:0.29252607655761603,ts-news-service:0.289870335908306,ts-price-service:0.28416698533225426,ts-order-service:0.2728601727015768,ts-basic-service:0.2523813539108493,ts-travel2-service:0.19348811256144838
1753290890,ts2-ts-travel2-service,7,ts-notification-service:0.8641510258537362,ts-verification-code-service:0.6218412689049789,ts-preserve-service:0.5869292659891001,ts-delivery-service:0.5331278496692112,loadgenerator:0.5323373887121547,ts-route-service:0.5137634465526717,ts-assurance-service:0.5091013968544535,ts-station-service:0.5061247339341055,ts-route-plan-service:0.4983986355811043,ts-admin-basic-info-service:0.49379237728289355,ts-gateway-service:0.4900892390845122,ts-travel-plan-service:0.4899368797396433,ts-preserve-other-service:0.484792832851411,ts-order-other-service:0.4811671653311108,ts-food-delivery-service:0.48050569784145103,ts-wait-order-service:0.4772725633268743,ts-voucher-service:0.4751962533248674,ts-admin-user-service:0.47138905956719745,ts-rebook-service:0.46746770393771975,ts-cancel-service:0.4667698042898835,ts-train-food-service:0.46274746232724007,ts-price-service:0.45490725568704876,ts-admin-route-service:0.4460489939009408,ts-ticket-office-service:0.43744294600184924,ts-admin-travel-service:0.43340604830589174,ts-execute-service:0.43223278259907555,ts-payment-service:0.429624384990028,ts-consign-service:0.4034300682432014,ts-train-service:0.39519724990855143,ts-ui-dashboard:0.38997345300344455,rabbitmq:0.3897913801845191,ts-auth-service:0.37182264744611127,ts-admin-order-service:0.3705487162239822,ts-inside-payment-service:0.3682990580072213,ts-contacts-service:0.36486865808526514,mysql:0.35519291585584434,ts-config-service:0.34449936488335675,ts-avatar-service:0.34187159853113036,:0.3363672404905152,federate:0.3359102615107235,ts-security-service:0.32875303833906777,ts-food-service:0.32416522649730106,ts-station-food-service:0.312235208047872,ts-consign-price-service:0.31035061283649523,ts-user-service:0.27730679611713144,ts-travel-service:0.25962776518658875,ts-travel2-service:0.24953293302455876,ts-basic-service:0.2343881294914181,ts-news-service:0.21575165796668358,ts-seat-service:0.21385219043745526,ts-order-service:0.19565823618968642
1753255200,ts2-ts-travel2-service,28,ts-travel2-service:0.8566279854628898,ts-ticket-office-service:0.6801473427052569,:0.6766045865728003,federate:0.6757843327990087,ts-preserve-service:0.5712625057323389,ts-price-service:0.5364409554170582,ts-verification-code-service:0.5302481837760635,ts-food-service:0.5245226056459074,mysql:0.5175422964560064,ts-basic-service:0.5021331777031086,ts-assurance-service:0.49973333731119884,ts-news-service:0.48509391116794776,ts-rebook-service:0.48397113457437235,ts-order-other-service:0.47738135665569026,ts-cancel-service:0.477057554290515,ts-ui-dashboard:0.4753064293783515,ts-consign-price-service:0.4741822349903424,ts-execute-service:0.47265811828353144,ts-admin-basic-info-service:0.4697908301325945,ts-admin-travel-service:0.4652650713043331,ts-seat-service:0.45932808809534154,ts-admin-order-service:0.45713940781736595,ts-voucher-service:0.45587987341138775,ts-travel-service:0.45447252311878894,loadgenerator:0.45319581434799594,ts-preserve-other-service:0.44929379012094517,ts-route-service:0.4338862681135323,ts-station-service:0.43282746551948104,ts-config-service:0.43025044132387763,ts-auth-service:0.4275311331585748,ts-admin-user-service:0.42264952250614113,ts-wait-order-service:0.42019755304750483,ts-consign-service:0.41882489945707446,ts-avatar-service:0.41451760261479337,ts-food-delivery-service:0.4131401950549859,ts-station-food-service:0.4068777335021632,ts-inside-payment-service:0.40660998051386765,ts-route-plan-service:0.4032112369451655,ts-security-service:0.4015249312690426,ts-admin-route-service:0.39547436311450523,ts-payment-service:0.3850762797697306,ts-train-food-service:0.38233276036663577,rabbitmq:0.37571667164588163,ts-train-service:0.36571597814469686,ts-contacts-service:0.34523290601746714,ts-gateway-service:0.3305755596756237,ts-user-service:0.3252695640760202,ts-delivery-service:0.2874830008449219,ts-notification-service:0.252968123026129,ts-travel-plan-service:0.25265411245872144,ts-order-service:0.2112862931580518
1753255250,ts2-ts-travel2-service,28,ts-travel2-service:0.9244722703055669,ts-ticket-office-service:0.6213277412222292,ts-voucher-service:0.4611825252394879,ts-assurance-service:0.4200713276321526,ts-gateway-service:0.4174892507518493,ts-verification-code-service:0.41333277711776206,ts-preserve-other-service:0.40010220603932745,ts-avatar-service:0.40005998282897565,ts-order-other-service:0.38251578293864635,:0.38046624148672903,federate:0.3801637692874415,ts-execute-service:0.3771765576099809,ts-travel-plan-service:0.37605322147291975,ts-station-food-service:0.3738085650086184,ts-price-service:0.37261546075055657,ts-cancel-service:0.36928012938122345,ts-ui-dashboard:0.3691309811230087,ts-rebook-service:0.36678211559835144,ts-route-plan-service:0.36661531274679876,ts-basic-service:0.36137787372447466,ts-admin-travel-service:0.35002755491184334,mysql:0.3489169509862384,ts-admin-basic-info-service:0.3420234308162798,ts-admin-order-service:0.3275704609383706,ts-auth-service:0.32228488087636215,ts-wait-order-service:0.3071408561088472,ts-admin-route-service:0.29245280650891,ts-admin-user-service:0.28794715520666037,rabbitmq:0.27924477662782,ts-food-delivery-service:0.2783302054805309,ts-station-service:0.27447344468012724,ts-preserve-service:0.27183492968893164,ts-travel-service:0.27060647849823505,ts-config-service:0.26559026522200885,ts-route-service:0.2606876259946819,ts-contacts-service:0.25838024974078233,ts-payment-service:0.2575885548898307,ts-seat-service:0.25398029877293005,ts-security-service:0.24129133481226422,ts-consign-service:0.23869943947481836,loadgenerator:0.23853080896097184,ts-user-service:0.23767207788185316,ts-train-food-service:0.23629315408110263,ts-train-service:0.23486620369126066,ts-news-service:0.2219506726412844,ts-inside-payment-service:0.2067766620025704,ts-consign-price-service:0.19312723361400636,ts-food-service:0.18140647153761702,ts-order-service:0.17780764755969827,ts-delivery-service:0.13153716047324698,ts-notification-service:0.09316393096369985
1753255300,ts2-ts-travel2-service,28,ts-travel2-service:0.883818430028916,ts-ticket-office-service:0.6288509956686852,ts-assurance-service:0.5146785230211082,ts-preserve-other-service:0.5103633823826617,ts-station-food-service:0.5070139066181143,ts-ui-dashboard:0.50292691739803,ts-cancel-service:0.4972909556416632,ts-execute-service:0.4965883308743286,ts-admin-basic-info-service:0.4952257209649006,ts-admin-travel-service:0.4904695613152681,ts-rebook-service:0.4886921587535295,ts-admin-order-service:0.47067469679701834,ts-voucher-service:0.4677623354298608,ts-wait-order-service:0.46547698571536356,ts-order-other-service:0.4557108644823155,ts-gateway-service:0.45079289294561914,ts-payment-service:0.4433636190470725,ts-food-delivery-service:0.44149414384627517,ts-verification-code-service:0.43946150340399603,ts-price-service:0.43803708461512975,ts-train-service:0.43666081024444586,loadgenerator:0.4352109575663914,ts-travel-plan-service:0.4336795897686591,ts-contacts-service:0.4268520804831606,ts-config-service:0.4250262116934982,ts-route-plan-service:0.42296683924630113,ts-train-food-service:0.4211121586003869,ts-avatar-service:0.4210621893159749,ts-admin-route-service:0.41743697114837863,ts-admin-user-service:0.40507831603617345,mysql:0.403129292248599,:0.39985090096294384,federate:0.3994002354901685,ts-travel-service:0.39772340503634546,rabbitmq:0.38896476931315604,ts-preserve-service:0.38307215687216384,ts-seat-service:0.37408344159663276,ts-station-service:0.37121810223530977,ts-auth-service:0.3651589113271204,ts-basic-service:0.346756852446822,ts-route-service:0.33728185849353365,ts-security-service:0.30114549736442386,ts-consign-price-service:0.29752864580298255,ts-news-service:0.28396570520927655,ts-food-service:0.28379632574843583,ts-order-service:0.278527339430663,ts-user-service:0.26976298142059235,ts-inside-payment-service:0.2630703132638661,ts-delivery-service:0.2472443966230431,ts-consign-service:0.1805109881265531,ts-notification-service:0.17752097849435655
1753255350,ts2-ts-travel2-service,28,ts-travel2-service:0.8119643336909813,ts-ticket-office-service:0.6265084088430994,ts-admin-basic-info-service:0.5968597707097414,ts-rebook-service:0.5842174200713497,ts-preserve-other-service:0.581973516181042,ts-ui-dashboard:0.5812716343035885,ts-admin-travel-service:0.5793505881006555,ts-execute-service:0.5790114026116583,ts-assurance-service:0.5731813435542715,ts-cancel-service:0.5710774860532735,ts-station-food-service:0.5649625387107484,ts-admin-order-service:0.5646270952724934,ts-wait-order-service:0.5573280710423889,ts-travel-plan-service:0.5535694544558527,ts-preserve-service:0.5444294928949079,loadgenerator:0.5425748914891553,ts-verification-code-service:0.5387640970511565,ts-food-delivery-service:0.5351004441748086,ts-price-service:0.5299852924299913,ts-train-food-service:0.5250900922600645,ts-contacts-service:0.5181614915254207,ts-train-service:0.513089451811042,ts-payment-service:0.512695031306925,ts-gateway-service:0.5121154408486742,ts-voucher-service:0.5119741384007817,ts-order-other-service:0.5036383426252573,ts-route-plan-service:0.49798159381887974,ts-auth-service:0.49301534082283177,ts-config-service:0.48592513162858003,mysql:0.4755989578406148,:0.47099862223338285,federate:0.47021292871039266,ts-admin-route-service:0.46874757704892867,ts-user-service:0.46450915869268194,ts-admin-user-service:0.4587246540355605,ts-station-service:0.45296957879531263,rabbitmq:0.4508532977840474,ts-route-service:0.44740534454978986,ts-avatar-service:0.442883771021184,ts-travel-service:0.44241028978467734,ts-consign-service:0.40496984381568935,ts-consign-price-service:0.3684533449087546,ts-notification-service:0.36607525182589545,ts-seat-service:0.36418868560067374,ts-basic-service:0.35901998797128953,ts-delivery-service:0.33974852944837947,ts-security-service:0.3297273641887578,ts-inside-payment-service:0.32528888241780085,ts-news-service:0.29081197019861205,ts-order-service:0.2867028033784149,ts-food-service:0.25664219208329275
1752847160,ts1-ts-travel2-service,12,ts-food-service:0.951630327505424,ts-ui-dashboard:0.9248462982999699,ts-route-plan-service:0.9037359889603893,ts-admin-route-service:0.8388530375587019,ts-assurance-service:0.8386883148063308,ts-admin-order-service:0.8318315741074293,ts-station-food-service:0.8287766347024086,ts-execute-service:0.8283377851329172,ts-admin-basic-info-service:0.8182307487946052,ts-news-service:0.81204657161251,ts-route-service:0.8070925680929425,ts-voucher-service:0.804725542485168,ts-cancel-service:0.8036105727566345,ts-security-service:0.8034004918211249,ts-inside-payment-service:0.7997538930080871,ts-admin-travel-service:0.7867155245923232,ts-auth-service:0.7684743693306956,ts-train-service:0.7660631289267288,ts-admin-user-service:0.7654102117071089,ts-price-service:0.7584960204928719,ts-verification-code-service:0.7582737930309424,ts-consign-price-service:0.7544412202692321,ts-consign-service:0.7436313109819953,ts-food-delivery-service:0.739890290283195,ts-config-service:0.7301032568314394,ts-seat-service:0.7293612201543749,rabbitmq:0.7284409100343558,ts-wait-order-service:0.7269175690720102,ts-order-service:0.7263686671130931,ts-ticket-office-service:0.7147123989498532,ts-train-food-service:0.7121607391293251,ts-user-service:0.7115673838696176,ts-delivery-service:0.7107934464511911,ts-gateway-service:0.7036094115576439,ts-contacts-service:0.7021443523912244,ts-payment-service:0.6995013069722693,ts-travel-service:0.6972742436152413,ts-rebook-service:0.6970384664530893,ts-preserve-other-service:0.6904051798869854,ts-avatar-service:0.6785669744363936,ts-order-other-service:0.6696347906072082,ts-basic-service:0.656143462129126,ts-notification-service:0.6177763611841949,mysql:0.6037444396015405,ts-preserve-service:0.5890404922788066,ts-travel-plan-service:0.580556815741486,federate:0.5180488020800247,:0.5156065557694752,loadgenerator:0.4688959338983753,ts-station-service:0.4179627481383028,ts-travel2-service:0.39400610515213796
1752847210,ts1-ts-travel2-service,12,ts-food-service:0.924071694249294,ts-route-plan-service:0.8016135454065562,ts-ui-dashboard:0.7731705309620941,ts-basic-service:0.7420707863326808,ts-preserve-service:0.7160821389982728,ts-train-service:0.7101114138669673,federate:0.6680555220292062,:0.6678080072671172,ts-seat-service:0.6672740061690803,ts-route-service:0.6609715980110225,ts-auth-service:0.6395262308300127,ts-news-service:0.6334435626862222,ts-station-food-service:0.629651405925168,ts-order-other-service:0.628393811958402,ts-verification-code-service:0.614425255024264,ts-assurance-service:0.612072407220366,ts-admin-basic-info-service:0.6055241512189191,ts-security-service:0.6013847615920561,rabbitmq:0.5893065343118041,ts-inside-payment-service:0.582402413382044,ts-voucher-service:0.5791147859420722,ts-admin-route-service:0.5761205893347288,mysql:0.5744925225118266,ts-travel-service:0.5674466233089469,ts-admin-travel-service:0.5672279422850247,ts-admin-user-service:0.5662266469874082,ts-execute-service:0.5656269711050839,ts-cancel-service:0.5642538210296996,ts-admin-order-service:0.5621633205089175,ts-delivery-service:0.5604049581615175,ts-travel2-service:0.5285354719980929,ts-consign-price-service:0.5233192456310554,ts-travel-plan-service:0.5228184794429123,loadgenerator:0.5182023361425607,ts-price-service:0.48403291114065405,ts-avatar-service:0.47715448064475263,ts-consign-service:0.46191318685018845,ts-user-service:0.45131253572219554,ts-config-service:0.43987598131413386,ts-food-delivery-service:0.43836156677984084,ts-ticket-office-service:0.4265998037295866,ts-wait-order-service:0.425653433859595,ts-train-food-service:0.40450136380181045,ts-payment-service:0.4013342823970467,ts-contacts-service:0.3962342617642162,ts-gateway-service:0.3961385382243361,ts-rebook-service:0.3669506711068345,ts-preserve-other-service:0.3611058441716512,ts-order-service:0.3580506801747966,ts-station-service:0.3463608328514074,ts-notification-service:0.34492478567863893
1752847260,ts1-ts-travel2-service,12,ts-route-plan-service:0.9096406510523529,ts-train-service:0.9054336355259631,ts-travel-service:0.898733612013883,ts-ui-dashboard:0.897397664015334,ts-security-service:0.8915688952204668,ts-route-service:0.8878764050199246,ts-news-service:0.8801704613903352,ts-station-food-service:0.879395354625174,ts-admin-basic-info-service:0.8775086053221648,ts-food-service:0.8724347428067109,ts-assurance-service:0.8709201206721808,ts-verification-code-service:0.8705124022689243,ts-admin-user-service:0.8623344428842658,ts-admin-travel-service:0.8617288282418212,ts-cancel-service:0.861176026880017,ts-voucher-service:0.8578892905488881,ts-travel-plan-service:0.8551483206029009,ts-execute-service:0.8508826862271532,ts-admin-route-service:0.8453561248119869,ts-admin-order-service:0.8426301309125467,ts-delivery-service:0.8403863795328711,ts-basic-service:0.8370955205476488,rabbitmq:0.8196074332318486,mysql:0.7609063648746824,ts-preserve-service:0.7386157496463192,ts-price-service:0.6221170700587324,loadgenerator:0.6124176314587315,ts-inside-payment-service:0.5994815022016797,ts-order-other-service:0.5910377889976797,ts-consign-price-service:0.5754661956216991,ts-food-delivery-service:0.5635858873714535,ts-config-service:0.5611941684762778,ts-auth-service:0.5565501143894527,ts-train-food-service:0.5510424566118143,ts-wait-order-service:0.5491988512917859,ts-gateway-service:0.5479157362581133,ts-seat-service:0.5476744726838391,ts-user-service:0.5420164318911049,ts-consign-service:0.5408972786688638,ts-avatar-service:0.532894085818711,ts-rebook-service:0.5309535855593809,ts-ticket-office-service:0.5299922348324557,ts-contacts-service:0.5141225797580026,ts-payment-service:0.5132770879726616,ts-preserve-other-service:0.5072017937307068,ts-travel2-service:0.5028220224853592,ts-notification-service:0.49128840689832864,ts-station-service:0.48208144927130975,ts-order-service:0.44556588110610884,federate:0.42150770981757935,:0.4212271496561186
