timestamp,level,cmdb_id,failure_type,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Top26,Top27,Top28,Top29,Top30,Top31,Top32,Top33,Top34,Top35,Top36,Top37,Top38,Top39,Top40,Top41,Top42,Top43,Top44,Top45,Top46
1651910133,service,frontend,Kubernetes Container Network Packet Loss,frontend-1:0.6183591424380858,frontend-2:0.6053958078771858,frontend-0:0.5975168674677962,frontend2-0:0.5900006013241517,productcatalogservice2-0:0.5732656879359165,productcatalogservice-0:0.5029514944519875,productcatalogservice-2:0.49992058654586863,paymentservice2-0:0.465856879655793,adservice2-0:0.44953606265419416,emailservice-1:0.43347371057655826,adservice-2:0.427674307985737,paymentservice-1:0.4268772360794608,recommendationservice-0:0.42648612980912587,paymentservice-2:0.4237614732919153,shippingservice2-0:0.4224466131178017,emailservice2-0:0.41995781779998614,emailservice-0:0.41758632946573,shippingservice-0:0.4161947575925458,productcatalogservice-1:0.41510018752906613,emailservice-2:0.41365030984393586,currencyservice2-0:0.40721703405375953,adservice-0:0.39981112462339313,shippingservice-2:0.394045910614298,checkoutservice-2:0.39171321657820585,currencyservice-2:0.3912067955022483,checkoutservice-1:0.3905945413664373,checkoutservice-0:0.38865111628157994,paymentservice-0:0.3860442875578947,adservice-1:0.37221761540383863,currencyservice-1:0.37122261347212265,currencyservice-0:0.35987733666841554,recommendationservice2-0:0.35402495161718256,cartservice-0:0.34640140601758523,shippingservice-1:0.34475171653359155,checkoutservice2-0:0.33594084163869686,recommendationservice-2:0.33325822949907014,recommendationservice-1:0.3310223208001239,cartservice-2:0.3233434309470243,cartservice-1:0.2258146844368615,cartservice2-0:0.2156853884798625,node-5:0.05384834090893986,node-3:0.02146494421751599,node-6:0.00022896227332023456,node-1:0.00010087703931831219,node-2:4.941072142782918e-05,node-4:4.066992992081594e-05
1651913210,node,node-6,Node Disk Read I/O Consumption,node-6:0.5230716139160936,node-2:0.2492470240125507,node-3:0.24624795229085192,node-4:0.22544775909281103,node-1:0.20429893436308696,adservice-0:0.16808175763359678,currencyservice-1:0.14276070632045604,frontend-1:0.1348430846134339,productcatalogservice2-0:0.13197521745210758,productcatalogservice-1:0.12864631218899278,recommendationservice-2:0.12126979545825922,productcatalogservice-2:0.11921401275134534,frontend-2:0.11834618244974342,productcatalogservice-0:0.11774220680305858,shippingservice-2:0.11128105391134731,paymentservice-2:0.1039253667465919,adservice-2:0.10251206200430735,frontend-0:0.0976703340369416,cartservice2-0:0.09635579038353714,currencyservice-2:0.0956851183384426,emailservice2-0:0.0931660967526069,frontend2-0:0.09204476267164456,recommendationservice2-0:0.09120767053675062,checkoutservice2-0:0.08852330592763247,paymentservice2-0:0.0873642414597172,cartservice-2:0.08709814829532657,adservice-1:0.08258811591546654,adservice2-0:0.08178372165757085,currencyservice-0:0.07944682959781015,recommendationservice-1:0.07639747466203246,checkoutservice-1:0.0745505419503626,currencyservice2-0:0.07355511414825475,cartservice-1:0.07125278137802223,checkoutservice-0:0.06645432892652446,shippingservice2-0:0.06601357685568911,shippingservice-1:0.06535589810524613,node-5:0.06401489561857303,emailservice-2:0.06368220953762314,emailservice-0:0.059412150520242644,recommendationservice-0:0.05800573043213749,emailservice-1:0.056411945911809765,cartservice-0:0.0538539832579158,paymentservice-0:0.04901231824398733,paymentservice-1:0.048825246365249216,shippingservice-0:0.04840359588732094,checkoutservice-2:0.04296288304988039
1651915992,service,adservice,Kubernetes Container Memory Load,adservice2-0:0.4538096618071505,checkoutservice-0:0.4242690380213718,adservice-1:0.4220512005897501,adservice-2:0.40171844436443743,currencyservice2-0:0.39917930241952804,checkoutservice-2:0.38930941924819323,cartservice-2:0.3745677217701376,emailservice2-0:0.3604437083660254,shippingservice2-0:0.3483413323241171,recommendationservice-2:0.34099521490420615,shippingservice-2:0.32676712471734937,checkoutservice-1:0.3218935168084674,adservice-0:0.3166785815936533,paymentservice-2:0.30881307089242904,cartservice-0:0.3048348425082774,productcatalogservice2-0:0.2996129380366514,checkoutservice2-0:0.2865904455100267,shippingservice-0:0.27062216703681835,frontend-0:0.2605417662458596,recommendationservice-1:0.2599241068027735,frontend-2:0.23899326824831113,productcatalogservice-1:0.23435993614961595,shippingservice-1:0.23304385597148036,emailservice-1:0.21958491862219232,emailservice-2:0.21682161138968095,cartservice-1:0.2119728153415473,currencyservice-1:0.20349726212359112,paymentservice-1:0.20167763684539416,productcatalogservice-2:0.19323314838661776,frontend-1:0.1915103501033709,recommendationservice-0:0.18036923701734317,cartservice2-0:0.164717969578823,emailservice-0:0.16422354784118023,paymentservice-0:0.1605895558026957,currencyservice-0:0.15801519995194035,paymentservice2-0:0.15074238173534474,productcatalogservice-0:0.1459679813140716,currencyservice-2:0.14225350674540324,frontend2-0:0.1284593071097592,recommendationservice2-0:0.11894626923081993,node-1:0.10734663945880774,node-6:0.09343940820516856,node-3:0.07406389850994613,node-2:0.059215482780363,node-4:0.05798543375897768,node-5:0.039463022626441475
1651918114,node,node-1,Node Disk Write I/O Consumption,node-1:0.5649363891511262,cartservice-0:0.5203193567991932,cartservice-2:0.501126210227978,cartservice-1:0.4255135954842028,node-3:0.3687363793881413,frontend-0:0.34861519044127415,frontend-1:0.3398664193716843,adservice-2:0.32856432841415967,frontend-2:0.315856639637666,paymentservice-2:0.31157949017996184,recommendationservice2-0:0.3087636506065539,shippingservice-0:0.30544934508054616,cartservice2-0:0.30250376519406186,frontend2-0:0.2859452681632169,adservice-1:0.2810920108668043,emailservice-1:0.27042193508242335,productcatalogservice-2:0.2697286643394038,currencyservice2-0:0.2695884775775553,recommendationservice-0:0.2673958476350637,emailservice-0:0.2662543659584113,node-6:0.2657448935773456,currencyservice-0:0.2626521600896093,shippingservice-1:0.2552459792351815,paymentservice-0:0.25094429615630687,productcatalogservice-1:0.25026000901483275,adservice2-0:0.24956849565630987,currencyservice-1:0.24638984776046122,productcatalogservice2-0:0.24629817924867306,emailservice-2:0.24040550203237232,currencyservice-2:0.23924028995682134,shippingservice-2:0.22925877825009713,checkoutservice2-0:0.22793381207882654,shippingservice2-0:0.22711458688597583,checkoutservice-1:0.2244990596311597,paymentservice-1:0.22160673446219506,checkoutservice-0:0.22048844014404848,recommendationservice-1:0.21631487176399075,checkoutservice-2:0.2033934743873371,recommendationservice-2:0.19214947731490264,productcatalogservice-0:0.18614415826426123,paymentservice2-0:0.1472028019468427,node-4:0.14703849431455654,emailservice2-0:0.1422295389361233,adservice-0:0.12864651457870155,node-5:0.12623761457343619,node-2:0.10865677341580326
1651919818,service,frontend,Kubernetes Container Network Latency,emailservice-1:0.4510240621897185,cartservice2-0:0.4045091935289653,frontend-1:0.34435680526600043,frontend2-0:0.32619283311508346,adservice2-0:0.3164210412276299,frontend-0:0.31576028939407447,frontend-2:0.31253301479503626,emailservice-2:0.2800886952128437,paymentservice2-0:0.2794968676435442,paymentservice-2:0.2714258401000567,productcatalogservice-2:0.27099837541553246,checkoutservice-0:0.2682296070734173,productcatalogservice2-0:0.2604690413374316,adservice-2:0.24312770826534988,productcatalogservice-0:0.23006741596933425,shippingservice-0:0.21707723728875358,currencyservice-0:0.2145715540219525,productcatalogservice-1:0.21336551685639038,currencyservice-1:0.19407305292827606,adservice-1:0.19098923482692434,adservice-0:0.17980607398153273,shippingservice-1:0.17625192542742837,paymentservice-1:0.1715535951993851,shippingservice2-0:0.1713968348786953,paymentservice-0:0.16981404010243195,currencyservice-2:0.16221952758235694,checkoutservice2-0:0.16197149563219537,shippingservice-2:0.16061087425989257,recommendationservice2-0:0.15644229864132853,recommendationservice-0:0.15250854424288743,recommendationservice-1:0.1499013913966721,recommendationservice-2:0.14668370695754127,emailservice-0:0.14503799189824262,emailservice2-0:0.1359637678614131,currencyservice2-0:0.13196235933802317,checkoutservice-1:0.13121258849299758,checkoutservice-2:0.12547650594092982,cartservice-1:0.12092556864903076,cartservice-2:0.12084391297684212,cartservice-0:0.10727046717582772,node-3:0.05652432097498317,node-5:0.048594442851341096,node-4:0.044141648318283384,node-2:0.04210760998193048,node-6:0.01877837792589268,node-1:0.016843401362439406
1651920562,pod,adservice-0,Kubernetes Container Write I/O Load,adservice2-0:0.4951747953380999,checkoutservice2-0:0.484432719074344,adservice-1:0.4796869596592151,emailservice-2:0.47182316082300674,checkoutservice-0:0.453371913902699,checkoutservice-2:0.44504443198111304,adservice-0:0.4447052912465737,paymentservice-2:0.43576405611915087,checkoutservice-1:0.4354219092922726,emailservice-0:0.42453411440940597,shippingservice-0:0.41210466657719397,paymentservice2-0:0.3974399672138323,currencyservice2-0:0.37904188413857737,productcatalogservice-0:0.3745749254976504,frontend2-0:0.36706467302578477,recommendationservice-0:0.3649772676299264,shippingservice-1:0.36273719724859194,emailservice-1:0.3591676580474063,paymentservice-0:0.35114560112610843,cartservice2-0:0.345248676702201,recommendationservice2-0:0.34357752569617755,paymentservice-1:0.3391912037493816,frontend-0:0.33750128135554697,productcatalogservice-2:0.33497903576050275,recommendationservice-2:0.32754828096746164,recommendationservice-1:0.31572701980309376,shippingservice2-0:0.31116083286732826,productcatalogservice-1:0.3050029564795949,adservice-2:0.29486483715161727,cartservice-0:0.29467035013299064,cartservice-2:0.2940776972923174,currencyservice-2:0.286085793345456,frontend-1:0.27308613014108074,productcatalogservice2-0:0.27181249134584995,cartservice-1:0.2684949392174996,currencyservice-1:0.2668212282943549,frontend-2:0.25526401551390215,shippingservice-2:0.2512280904474902,emailservice2-0:0.23660795277290236,currencyservice-0:0.23410124444586897,node-5:0.03299547168182259,node-3:0.024564044192885288,node-6:0.020053334293383084,node-4:0.0136530421104634,node-1:0.006699113897994533,node-2:0.004086200417375
1651922476,node,node-2,Node Disk Space Consumption,node-2:0.5811749507452404,node-3:0.3508737671102875,node-5:0.31630631681627325,node-4:0.2696308277978177,node-1:0.22177735864490858,checkoutservice2-0:0.21124882241643406,emailservice2-0:0.20722658490907153,recommendationservice-2:0.20117682008770063,recommendationservice-1:0.19678214494328858,productcatalogservice2-0:0.18830310066549136,node-6:0.18781734501808653,productcatalogservice-2:0.18295822844169332,emailservice-1:0.17942937521334656,shippingservice-0:0.17920372221969313,productcatalogservice-1:0.17793095929423666,checkoutservice-0:0.17473112449899206,shippingservice-1:0.16817134815019605,currencyservice2-0:0.16763299630108433,emailservice-0:0.16685996694134167,currencyservice-1:0.166313741185964,productcatalogservice-0:0.16223459634050955,currencyservice-0:0.16135019417660315,checkoutservice-1:0.16094737679641324,shippingservice-2:0.16016150691653866,checkoutservice-2:0.1590676518033327,adservice-1:0.15444918652027664,shippingservice2-0:0.1537021097523741,frontend-1:0.15362241250040765,frontend-0:0.1521514509355492,recommendationservice-0:0.14973592407065578,currencyservice-2:0.14926471576946915,emailservice-2:0.14840554625749025,recommendationservice2-0:0.14736968033271838,cartservice-0:0.1472156162498883,cartservice-2:0.14045560386465125,cartservice-1:0.1395494729221134,cartservice2-0:0.13944565890136196,frontend2-0:0.13858485226231546,adservice2-0:0.13767898934805325,paymentservice2-0:0.1333010819565725,paymentservice-1:0.12516476059257317,adservice-2:0.1217600960647231,paymentservice-0:0.11438875829117069,adservice-0:0.1139447369707806,paymentservice-2:0.11286747781243404,frontend-2:0.09613272701529824
1651926867,node,node-4,Node Memory Consumption,node-4:0.616650360454908,node-2:0.4074682018256133,node-3:0.3432456469943343,node-6:0.31069910713965876,productcatalogservice-2:0.12279663289964059,checkoutservice-2:0.1155037546169382,productcatalogservice-1:0.11284304642752384,node-1:0.10738121096936205,emailservice-2:0.10705566167862347,recommendationservice-0:0.10466439606211557,adservice-1:0.10300273529466782,frontend-2:0.0992366039271746,checkoutservice-1:0.09768753413247178,productcatalogservice-0:0.09665797465494207,cartservice-0:0.09321363271543807,cartservice2-0:0.08987486643751591,recommendationservice2-0:0.08799093448375524,currencyservice-2:0.08645676541098087,frontend-1:0.08606697823712417,frontend-0:0.08476531116330971,currencyservice-0:0.08093423469566462,checkoutservice2-0:0.08091471116800897,shippingservice-1:0.08018543223880355,currencyservice-1:0.07950442820196224,paymentservice-1:0.0792483533499809,emailservice-1:0.07889762516778885,shippingservice2-0:0.07878997086841352,currencyservice2-0:0.07860419983110549,checkoutservice-0:0.07676885440614263,paymentservice-0:0.07582193118665709,productcatalogservice2-0:0.07296500372132918,frontend2-0:0.07296487406115648,cartservice-1:0.07225070804153223,shippingservice-0:0.07146239614614727,node-5:0.071223542929422,adservice2-0:0.06777847899086888,shippingservice-2:0.06769611159255813,emailservice-0:0.06739331215192829,recommendationservice-1:0.06620751944206789,recommendationservice-2:0.05497176769493922,paymentservice2-0:0.049562492654217076,adservice-0:0.049514826824929005,paymentservice-2:0.046531298504883835,emailservice2-0:0.04351376104746788,adservice-2:0.04173592837049741,cartservice-2:0.03788802166796058
1651928188,node,node-5,Node Disk Read I/O Consumption,node-5:0.433793050510223,frontend-1:0.3989062824859131,productcatalogservice2-0:0.3769607245214157,frontend2-0:0.36233075306004525,frontend-2:0.3344625350215283,frontend-0:0.32578244320157146,productcatalogservice-1:0.3135688997259693,checkoutservice-0:0.30859227377083936,adservice-1:0.3032787634554293,shippingservice-0:0.2981439092118256,paymentservice-2:0.29683231556221507,currencyservice2-0:0.29194040785960673,checkoutservice2-0:0.2889720828345319,recommendationservice2-0:0.28461862697712376,adservice-0:0.2803934385311731,shippingservice-1:0.277215202159524,productcatalogservice-2:0.2735698438276441,currencyservice-2:0.2728003043746877,adservice2-0:0.26684212820510644,paymentservice-0:0.26646571520045653,currencyservice-0:0.2630019377993735,paymentservice-1:0.2575859505065366,checkoutservice-1:0.25260405957595294,shippingservice-2:0.24519841206793203,shippingservice2-0:0.24254601863239744,emailservice-2:0.23961682430981313,node-3:0.2392503597664707,emailservice-1:0.23871396450774887,cartservice2-0:0.2351421002424319,productcatalogservice-0:0.2327504488758491,node-4:0.23268188220297947,adservice-2:0.22712462807592726,cartservice-1:0.22287901868269755,emailservice-0:0.21632345529749006,cartservice-2:0.20954494752481803,recommendationservice-1:0.20869593408113296,node-6:0.2068466750472775,checkoutservice-2:0.20676893696882317,recommendationservice-0:0.2065016982176852,emailservice2-0:0.2023769386086881,recommendationservice-2:0.20050952642155917,currencyservice-1:0.19717466029620456,paymentservice2-0:0.18730616953847093,cartservice-0:0.17952138025635198,node-2:0.1720451668137062,node-1:0.1450290232245924
1651929878,node,node-1,Node CPU Failure,recommendationservice-1:0.45114320969984373,productcatalogservice2-0:0.3810721076250769,node-1:0.36561290733749785,productcatalogservice-0:0.31149863205616707,recommendationservice-2:0.24976566803193165,shippingservice2-0:0.23857478544484778,cartservice-2:0.23637021838081196,checkoutservice2-0:0.23386753547885675,productcatalogservice-1:0.22982970734058394,frontend2-0:0.22568581048248357,checkoutservice-2:0.22087413733124736,paymentservice2-0:0.22038382986298574,currencyservice2-0:0.214288264491429,checkoutservice-0:0.20718655464651028,shippingservice-2:0.20586279922787307,productcatalogservice-2:0.20465441539738005,node-2:0.20190400804284084,recommendationservice-0:0.20036917175867616,checkoutservice-1:0.19949699974290755,frontend-2:0.19583138174911652,recommendationservice2-0:0.19445741841515152,emailservice2-0:0.18512083772216784,node-3:0.1741960192320897,paymentservice-1:0.17220401020705858,adservice-2:0.16655620161333695,cartservice-1:0.16653301814958868,currencyservice-1:0.16303114840162872,node-6:0.1622814749205956,shippingservice-0:0.1617783365768232,emailservice-1:0.15766727354872184,adservice-0:0.1465231063928439,node-5:0.1426208185922753,frontend-0:0.14218292985765152,paymentservice-2:0.14098938332609365,paymentservice-0:0.13986256738268554,node-4:0.1267421150686457,shippingservice-1:0.1266290893730602,adservice-1:0.12242196304201529,cartservice2-0:0.11859613870026131,cartservice-0:0.11759786325027154,frontend-1:0.11675211173411558,adservice2-0:0.11179568496455643,currencyservice-2:0.10932388037441082,emailservice-0:0.10295895616995843,emailservice-2:0.09374590804827948,currencyservice-0:0.08746734903138143
1651934221,pod,adservice2-0,Kubernetes Container Read I/O Load,paymentservice2-0:0.43264682552887984,adservice2-0:0.41546122576671624,cartservice2-0:0.38722672515388856,shippingservice2-0:0.37936193488692876,productcatalogservice2-0:0.36958986922220644,frontend-2:0.35396123608742497,emailservice2-0:0.3451576758728356,frontend-0:0.34195848131037093,frontend-1:0.3370809785445919,checkoutservice-1:0.333882671470138,adservice-2:0.3275029134299594,checkoutservice2-0:0.3210148702809763,shippingservice-1:0.306314616729555,emailservice-1:0.2906663143630253,cartservice-0:0.28848900973833097,checkoutservice-2:0.28768167604364736,checkoutservice-0:0.282495623442467,emailservice-2:0.2737297957395375,frontend2-0:0.26569192525983293,cartservice-2:0.2629224172802595,paymentservice-0:0.25529074140567326,currencyservice2-0:0.2541215026112966,productcatalogservice-2:0.24932944360899176,adservice-0:0.24829744492672653,recommendationservice2-0:0.24828315660100764,shippingservice-0:0.2415382003452596,productcatalogservice-0:0.23800484474161998,productcatalogservice-1:0.23359564759394394,paymentservice-2:0.22495126302168122,cartservice-1:0.22350660197425795,currencyservice-1:0.21745617412510523,emailservice-0:0.21297136639470945,adservice-1:0.2121711613424659,paymentservice-1:0.1976688609429016,recommendationservice-2:0.19330499939225754,node-5:0.16845428719686606,shippingservice-2:0.15319265283912875,node-4:0.1369053110692128,node-3:0.12491845847039847,node-6:0.11263615950514426,currencyservice-2:0.10919903876922216,node-1:0.10863782230069118,recommendationservice-1:0.09744846285641906,node-2:0.0916199222731952,recommendationservice-0:0.08350562712165767,currencyservice-0:0.06503920817111601
1651935446,service,adservice,Kubernetes Container Network Latency,frontend-2:0.5461425730703952,frontend-1:0.5331961309042821,frontend-0:0.516259155450269,frontend2-0:0.4394467262987985,productcatalogservice-2:0.39324983139976527,productcatalogservice-0:0.38555129519681336,recommendationservice2-0:0.3045034391296343,productcatalogservice2-0:0.30031677267130874,cartservice-1:0.2993309024249911,checkoutservice2-0:0.28928693150272017,emailservice2-0:0.2674504112368666,paymentservice2-0:0.25620775224032694,shippingservice2-0:0.23980573663371554,adservice-1:0.23721440867341734,currencyservice2-0:0.23071474250102295,recommendationservice-1:0.22878225397027238,adservice-2:0.22122107357977636,shippingservice-0:0.2202917418967905,productcatalogservice-1:0.20261544851267566,adservice-0:0.19342171056565885,cartservice-0:0.1917585222418234,recommendationservice-2:0.19125211749245963,cartservice2-0:0.18708290432320374,shippingservice-2:0.18536614307847032,checkoutservice-1:0.16123986908147528,checkoutservice-0:0.15700940289691206,recommendationservice-0:0.15695650024397215,checkoutservice-2:0.15564685149570817,cartservice-2:0.12680651180380728,emailservice-0:0.12308690543773958,shippingservice-1:0.10898002524205676,emailservice-1:0.0872977492275822,adservice2-0:0.07332823315322652,currencyservice-0:0.07290302608952752,currencyservice-1:0.06692338024695592,emailservice-2:0.06261700108143815,paymentservice-1:0.06169950410726305,paymentservice-2:0.06134916107451271,node-6:0.06043575946882957,currencyservice-2:0.05838792039364966,node-2:0.05293920357677282,node-5:0.04745687203806331,node-4:0.045133997716257736,paymentservice-0:0.035767745874754925,node-3:0.033752233491438424,node-1:0.03211222799001434
1652026980,pod,emailservice-0,Kubernetes Container Write I/O Load,productcatalogservice2-0:0.5197647478037247,adservice2-0:0.4811377415784239,emailservice-0:0.46325925147842,cartservice-0:0.4545075288909202,cartservice-2:0.4519595982915776,currencyservice2-0:0.45016886801499656,adservice-1:0.42318195195024416,adservice-2:0.40590104556282264,frontend2-0:0.3964263095558633,productcatalogservice-1:0.3924718345846948,cartservice2-0:0.38222783268849303,cartservice-1:0.37657094862531737,productcatalogservice-2:0.3631843045472895,currencyservice-1:0.3541160112596345,adservice-0:0.3446332943667677,productcatalogservice-0:0.3441963929885128,currencyservice-0:0.34175576749426184,recommendationservice2-0:0.3254645955492542,currencyservice-2:0.3171477155452233,frontend-2:0.3132478259521371,paymentservice-1:0.3124801294307308,checkoutservice2-0:0.30457930138589073,paymentservice-0:0.3030212523117359,checkoutservice-2:0.30267764626377025,recommendationservice-1:0.29918308799386334,recommendationservice-0:0.2922376291162645,paymentservice2-0:0.2887096056489899,paymentservice-2:0.27886724748013403,checkoutservice-0:0.26744088546906175,frontend-1:0.26316071076598824,emailservice2-0:0.2427674454046068,recommendationservice-2:0.2394928861505406,emailservice-2:0.2318295227652747,checkoutservice-1:0.2226141527413054,shippingservice2-0:0.17600318147846816,shippingservice-2:0.1736701919887909,shippingservice-0:0.15515850549838772,node-6:0.15371238246381105,frontend-0:0.14552234257104865,shippingservice-1:0.14012697191021797,emailservice-1:0.1328400087472027,node-5:0.11096078301255237,node-4:0.06309835694881685,node-3:0.05594166343772602,node-1:0.04791509853922105,node-2:0.046470617789699235
1652027890,pod,emailservice-1,Kubernetes Container Read I/O Load,emailservice-1:0.611121676821001,cartservice-1:0.44889905148836745,productcatalogservice2-0:0.44176684447648246,adservice2-0:0.4155581603876198,node-6:0.4151938721738204,currencyservice-0:0.40281540825316725,cartservice-0:0.37668619684563504,frontend-0:0.35932981070971987,frontend-2:0.3489541633659588,adservice-1:0.34737216394295783,checkoutservice2-0:0.337080683333352,currencyservice-1:0.3370379715609713,currencyservice-2:0.33533032760161846,checkoutservice-2:0.3333785171052943,currencyservice2-0:0.3333013381404823,productcatalogservice-1:0.3290307288579731,productcatalogservice-2:0.3232024361049402,cartservice-2:0.3206690634125681,cartservice2-0:0.31339684349562447,frontend2-0:0.3124085372449451,checkoutservice-0:0.2997441143724095,frontend-1:0.2963392896446113,adservice-0:0.2895592515171887,recommendationservice-2:0.28882886535415503,paymentservice-0:0.275454501328347,recommendationservice2-0:0.27204556202817853,adservice-2:0.2716631110236468,productcatalogservice-0:0.2687996285732759,recommendationservice-1:0.2566806843393965,emailservice2-0:0.25286012806975483,shippingservice-0:0.24634801639425066,paymentservice-1:0.24438710408349515,paymentservice2-0:0.23617907784758008,shippingservice-2:0.23612872960842765,shippingservice2-0:0.22637853702394542,paymentservice-2:0.22024519907770332,shippingservice-1:0.21489692766583,checkoutservice-1:0.20848093425846836,recommendationservice-0:0.19241669564499797,emailservice-2:0.16203020447253286,node-2:0.15542473207663401,node-1:0.108057734671541,emailservice-0:0.06739338911016386,node-5:0.06023438750629636,node-4:0.05104496684046261,node-3:0.0422348630700184
1652028651,service,checkoutservice,Kubernetes Container CPU Load,checkoutservice-0:0.6668110976764079,checkoutservice2-0:0.6556317687907011,checkoutservice-1:0.6526713816893789,checkoutservice-2:0.6282179840425101,cartservice-0:0.5184876826117663,adservice-2:0.5067822349924592,adservice-0:0.48751931345939575,recommendationservice-2:0.43769205515591453,emailservice2-0:0.41620631405745145,emailservice-2:0.4089171820896181,cartservice-1:0.4061945595726173,adservice2-0:0.4025339639509972,cartservice2-0:0.3836776238681992,frontend-2:0.36241783717297715,paymentservice2-0:0.3623275486429076,productcatalogservice-2:0.3403319465762708,adservice-1:0.33504332741708587,recommendationservice-0:0.3322083620723635,frontend-1:0.3242461781173838,frontend2-0:0.32285662877225146,paymentservice-1:0.3177758770684323,cartservice-2:0.3134425941924591,paymentservice-2:0.3093716660164696,currencyservice-0:0.2931135078028028,productcatalogservice-1:0.2900671162900305,paymentservice-0:0.2695860447956178,currencyservice-1:0.2663581656846962,recommendationservice-1:0.2457374549013683,currencyservice-2:0.24449248613229013,recommendationservice2-0:0.23827891226343567,frontend-0:0.18943226999167695,productcatalogservice2-0:0.18477190638623633,emailservice-1:0.16538225981748086,productcatalogservice-0:0.15959517197406142,emailservice-0:0.1427938212134232,shippingservice-1:0.12058472959663581,shippingservice-0:0.119864679589323,shippingservice-2:0.10645296060759561,currencyservice2-0:0.10316656491324176,shippingservice2-0:0.09848858841762131,node-3:0.03662367596256195,node-1:0.017818750909223236,node-5:0.014520823972681708,node-6:0.011849341428864407,node-4:0.011533588586554894,node-2:0.010945380725507943
1652029802,pod,frontend-2,Kubernetes Container Network Packet Loss,cartservice-0:0.34156670003963946,frontend2-0:0.3376518351915627,currencyservice-0:0.3361640773009498,cartservice-1:0.32591831108739894,adservice2-0:0.2983823866131987,adservice-0:0.2859783790323364,recommendationservice-2:0.2827508199780172,productcatalogservice-0:0.28142993774058817,adservice-1:0.2782030697558127,adservice-2:0.2744093134282652,currencyservice-2:0.2723554650639619,recommendationservice-1:0.27033297336907075,frontend-2:0.2664195127591425,emailservice-1:0.2645891758716645,frontend-0:0.2586043855384714,cartservice-2:0.2538075676438159,recommendationservice2-0:0.2527390205155802,emailservice-2:0.24693207412411108,cartservice2-0:0.24666042162183852,paymentservice-0:0.2451873463684845,currencyservice2-0:0.24063341774267286,recommendationservice-0:0.2397739041096043,frontend-1:0.23768068676688,paymentservice-2:0.22966706532210515,shippingservice-2:0.2264942542863009,checkoutservice2-0:0.2228397099030336,productcatalogservice-2:0.21446619581734483,checkoutservice-1:0.21322087943785042,shippingservice-0:0.20955358878255162,emailservice2-0:0.20705368518429798,checkoutservice-0:0.2039451657294126,emailservice-0:0.19912618984318842,paymentservice2-0:0.19906515686055112,checkoutservice-2:0.19119307725882287,currencyservice-1:0.18759124601269409,productcatalogservice-1:0.18680133649855926,paymentservice-1:0.17828599111527255,shippingservice-1:0.17211130038152322,productcatalogservice2-0:0.16649876822375473,shippingservice2-0:0.1583621406172178,node-2:0.05927420586689212,node-1:0.05481373182886883,node-3:0.04662378982812219,node-6:0.040382044462615375,node-5:0.025817789371118838,node-4:0.012032735404329102
1652031460,service,shippingservice,Kubernetes Container Read I/O Load,shippingservice-0:0.7198622225568617,shippingservice-2:0.6895037792736463,shippingservice2-0:0.6707988015104145,shippingservice-1:0.6305476574984432,currencyservice-0:0.456049412069496,currencyservice-1:0.3790897913546413,cartservice-2:0.37068237717242664,paymentservice-1:0.36699962672436515,adservice-0:0.3617944361607272,cartservice-1:0.35561640692528135,productcatalogservice-2:0.34262732754654973,currencyservice-2:0.3403527652447889,emailservice2-0:0.33911551927279215,currencyservice2-0:0.3338215025436268,frontend-0:0.3315343880303125,frontend-2:0.32086805984368977,cartservice-0:0.3165096770493828,frontend2-0:0.312179738855802,productcatalogservice2-0:0.3090459741457417,recommendationservice2-0:0.3052910675046813,productcatalogservice-1:0.3040611172150362,adservice-2:0.2920549457877483,cartservice2-0:0.29147525327434015,paymentservice-0:0.2811445579233491,recommendationservice-2:0.2766738394254007,adservice2-0:0.2714168825499622,emailservice-0:0.23965415879543037,paymentservice-2:0.23948012263064702,recommendationservice-1:0.23472307700153686,paymentservice2-0:0.21637641714152425,adservice-1:0.2150255157009545,emailservice-2:0.21236997430543422,checkoutservice2-0:0.20462893883426717,checkoutservice-2:0.19554581421608766,productcatalogservice-0:0.19417443203957496,recommendationservice-0:0.1901007294146678,frontend-1:0.18542091041189587,emailservice-1:0.15079669453784558,checkoutservice-1:0.15032891922939898,checkoutservice-0:0.1142698008231256,node-6:0.0010955206798359174,node-3:0.0007475931065726941,node-2:0.00028664037214892605,node-4:0.00027356799205207396,node-5:0.0002430634776485679,node-1:0.0001280272837542003
